trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,profit_per_trade,win_rate_ignore_sales,avg_trade_size_ignore_sales,total_trade_volume_ignore_sales,total_trade_number_ignore_sales,frequency_ignore_sales,net_gains_loss_ignore_sales,avg_odds_ignore_sales,profit_per_trade_ignore_sales
0xB2a0e0D8630dEef73eADfe0D29dd77C87BbA3D33,0.2971698113207547,193.2911321037736,40977.720006,212,0.5792349726775956,-2969.0257047264363,0.5556886682945171,-14.004838229841681,0.36363636363636365,165.5739265340909,14570.505535,88,0.24043715846994534,-4724.1363397586765,0.47668111334409674,-53.683367497257684
0x205D2a8e151a9239687953196FbfacCC4AA28F66,0.5247524752475248,6.182744792079208,624.457224,101,5.05,27.649369543200024,0.45007465822074566,0.27375613409108934,0.36585365853658536,4.470055975609756,183.27229499999999,41,2.05,-50.35210703560001,0.3460375715156693,-1.2281001716000002
0xc5aaA51431e6351760c33366F09330E3AFEB2c48,0.5081967213114754,158.63953952459016,67739.083377,427,1.1090909090909091,1292.4809832571002,0.5840855404717591,3.0268875486114757,0.7725118483412322,150.07531300473934,31665.891044,211,0.548051948051948,-2913.5077306973026,0.6143515592836761,-13.808093510413757
0xCfEcf952777868739D63562ea08652A7e0e9Fb9a,0.30344827586206896,6.098942448275862,884.3466549999999,145,0.35365853658536583,-134.9940197747511,0.5110097836197139,-0.9309932398258697,0.3013698630136986,4.6657236575342464,340.597827,73,0.17804878048780487,-140.37440337445233,0.44085500515059095,-1.9229370325267443
0x6492E53d7B0A494BC2917e5D4514520fE0525659,0.6448598130841121,204.21218485046728,21850.703779,107,4.6521739130434785,2388.944403736873,0.5231213380374664,22.32658321249414,0.5945945945945946,424.55452137837835,15708.517291,37,1.608695652173913,1437.0564614323962,0.5652144488576578,38.83936382249719
0x2f78a59F9d8152F6B2F74555092c13eDe58D479B,0.7027027027027027,552.1051012635135,81711.554987,148,10.571428571428571,10978.648918943436,0.5391756242503167,74.18006026313132,0.717391304347826,565.4560423695652,52021.955898,92,6.571428571428571,-2493.700170056563,0.6489129604624699,-27.105436631049596
0xC453f7Ca3a2002A8bd7301D5E8D5dd8bb3a1c4E7,0.5076923076923077,13.367432503846153,3475.532451,260,130.0,-1.572093500262868,0.9492999722251622,-0.0060465134625494925,0.9555555555555556,12.984470096296297,1752.903463,135,67.5,27.17011225973712,0.9395703168756676,0.20126009081286755
0x57f24d69D2080b6481849E27a1A177b779ED5297,0.41025641025641024,243.04302786324786,28436.03426,117,16.714285714285715,-26.351415559999882,0.5891025641025641,-0.225225774017093,0.5,283.73483833333336,13619.27224,48,6.857142857142857,-9.07279367999989,0.5004375,-0.1890165349999977
0xf62Cb177B40A8F5DCcD972DD738D625039d03E6a,0.42896935933147634,90.86142764345404,32619.252524,359,1.212837837837838,-1428.50411371572,0.39338669535463444,-3.979120093915655,0.3131868131868132,96.92829948351648,17640.950506,182,0.6148648648648649,-4827.227295497222,0.3089527538888981,-26.523226898336386
0xB59439692ccDd092bB2A8232850290C987cC9dD6,0.5742574257425742,76.98712473267327,7775.699598,101,0.28450704225352114,-132.35170632853936,0.5659771436598778,-1.3104129339459343,0.6862745098039216,53.06822688235294,2706.479571,51,0.14366197183098592,-110.67635052391154,0.628542962130716,-2.1701245200766968
