trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds
0x5F413D7C85869d5CEf8281d8666ef15bF017Da64,0.45081967213114754,508.93943824590167,62090.611466,122,1.4022988505747127,-2218.5830474534628,0.5176721257054699
0x72b8dA481C5cab69928b97Bd995Cb71A2026e9D1,0.5040871934604905,116.17384415803815,42635.800806,367,0.8013100436681223,-167.00923947136522,0.5529649209449656
0x00b780A4B94BbeD345302e457194c3448a552aaD,0.505338078291815,144.16796501067617,40511.198168,281,0.6519721577726219,117.5177901394528,0.5240889500917528
0x60677befB3D8C0749bA624dd666018923B52eE68,0.4305177111716621,45.89970478201634,16845.191655,367,7.645833333333333,586.3383554248667,0.579952773069838
0xf02b05be7ADFd8ae7f5D782a1A16862c87fC90fe,0.6230366492146597,5.580984151832461,2131.935946,382,191.0,379.47867732599883,0.5230458400401319
0x7024221F1Cf1a2a86B489735A33E86409e03e425,0.66,8.814898,881.4898,100,10.0,-10.7073405282876,0.5028887477088282
0x593F4a5A19D0163559f6eC1F68AAb9F7A69450e0,0.46511627906976744,4.109621674418604,706.854928,172,0.4636118598382749,19.900466726572187,0.6135174429553977
0xf31824Ea9a617cf1A8FE85C7e9E9f6BFDe5206d1,0.4392523364485981,439.66123825233643,47043.752493,107,0.24263038548752835,-1291.7545975422267,0.6656915881525692
0xEA20555638B6030d89b8DeD09417804e65ae9356,0.5252525252525253,11.018353737373737,1090.81702,99,0.9339622641509434,46.21080458999999,0.5348585858585858
0xB4AFf110f5a654F02D5E3eE48C7AfDa338D2217D,0.47701149425287354,21.132867637931035,3677.118969,174,0.4887640449438202,-203.6783511085831,0.5189084539673343
0xa2809A3d16024174b40774AC343086B466513343,0.4939088983050847,5.837359297669492,22041.868708,3776,134.85714285714286,1265.7458963327401,0.49237756486616313
0xDBB9778DB8963246785e2B8856dAaa64F7A69675,0.7458563535911602,24.35702308287293,4408.621178,181,5.838709677419355,247.9402837256133,0.36397498771243364
0x0De0a0B41FC376AE860d4331A9D8dfFBe8Fbfc0B,0.48148148148148145,3.926675962962963,424.081004,108,0.29110512129380056,46.14824147728559,0.4786111098715929
0xD8337423dFcB0F54b7b9b0De3E176860A9E9678D,0.46825396825396826,32.59739627777778,4107.271931,126,0.3442622950819672,107.45055188495735,0.5073174512187156
0x3D2AB15a94659Cf532b12c632050b55eFd116236,0.3165829145728643,16.163340663316585,3216.504792,199,0.5089514066496164,440.9715097741939,0.3285638748817624
0xCBB69f363C4dBB410584f3FE7777e0aEdd8bB840,0.4960212201591512,42.267409628647215,15934.81343,377,1.0244565217391304,-728.5413786496671,0.5814747967779617
0xC9a0C9f9fd637D4A98855c0f93FC7CD62190A27c,0.27184466019417475,129.34548586407766,13322.585044,103,0.22008547008547008,-187.57126552506853,0.5974828806219369
0x004cC4f2bcF01435ab7E7c6a39aE920bE69A7052,0.5704960835509139,8.938170524804177,6846.6386219999995,766,25.533333333333335,203.22144429438202,0.5063229362332424
0xFE89E7f41261fdB47996c34812dB7e5a807d0b95,0.6629834254143646,1.900850038674033,344.053857,181,12.066666666666666,43.653774500000004,0.4144751383128154
0x1a8f3E537F5df079CD30773dEecC7603fb6642bC,0.4205607476635514,23.741611757009345,2540.352458,107,0.23516483516483516,56.74345137825739,0.47400933992098815
0xF226A53DCca7C5019830F4b1ACbe1C14Ac736308,0.3864406779661017,49.50337522881356,29206.991385,590,1.4114832535885167,186.0996225059378,0.6410912355333938
0xD5Ec70c7169C4Ad1883E823488c5079Bb675a663,0.041666666666666664,95.91571026190476,16113.839324,168,0.3620689655172414,3.5477020328434703,0.8721845172059743
0xf023090C0Ce1FF8ae6039e68b5EDe8A0462a0eC0,0.29473684210526313,7.710287189473685,732.477283,95,0.16267123287671234,-0.32372986927653197,0.42701050320342765
0x10e0B2f0486935050E26E1aEbB1C91e83EEF9B51,0.5,429.819422373077,111753.049817,260,0.5714285714285714,-2014.5176966335414,0.5118269171801952
0x4EEb32b7059BA951b4C48aBF8862f697Eff691BB,0.5169082125603864,99.70705222222223,20639.35981,207,0.4610244988864143,2.8868126388418123,0.49649275292462963
0xfAA781816fE3cc410DAFC8067746A5f30dC3c253,0.11475409836065574,90.6450305819672,11058.693731,122,0.3193717277486911,5.603301073593551,0.6286708993667705
0x8C192FE35BAd22694be6231e8bAcaf7f0a9f6621,0.13333333333333333,269.18943875555556,48454.098976,180,0.4326923076923077,-1612.113401393596,0.4947709412141129
0xeCd63e2B41A66aCd81500Aa6657B29BC88964afd,0.6609195402298851,122.4120317356322,21299.693522,174,3.2222222222222223,847.1500274121213,0.4430595242778718
0x2656c9c83C247aA8Fa69ac05273a5fF44047C1d4,0.5169029443838604,28.697377486368595,26315.495155,917,458.5,29.52341581153214,0.5406078367527556
0x1381D9BE6389A7D31F8203D820E0383a4C5Aa8Db,0.37790697674418605,143.71606185465114,24719.162639,172,6.88,52.51667213273155,0.8775697512896709
0xdF0b844CAd1776f39cC967E1f65Ec0390d1a2773,0.37777777777777777,18.1466626,2449.799451,135,0.3629032258064516,83.89847698257266,0.5070438778554784
0xAf72f0a6aaA57749a45EFcB0ffeD63e2b44EC1Fa,0.4989816700610998,7.736230057026477,3798.488958,491,40.916666666666664,39.86898080740732,0.5826216123517393
0x60A2eE078a0F7004C521D7f6997fdCd9ebFfDD15,0.4418604651162791,61.556913302325576,10587.789088,172,0.7445887445887446,677.2245037463163,0.5879227149164309
