trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,profit_per_trade,win_rate_ignore_sales,avg_trade_size_ignore_sales,total_trade_volume_ignore_sales,total_trade_number_ignore_sales,frequency_ignore_sales,net_gains_loss_ignore_sales,avg_odds_ignore_sales,profit_per_trade_ignore_sales,category_Crypto,category_Economics,category_Other/Misc,category_Politics,category_Pop Culture,category_Sports,kmeans_cluster,hdbscan_cluster,tsne_1,tsne_2
0xA28DB13092562b77c26B7a4848248Fe0a4D05DAF,0.9325842696629212,1.6499886460674156,293.697979,178,0.37160751565762,-3.164109000000002,0.5774530691348176,-0.0177758932584269,0.9504950495049505,2.502367465346534,252.739114,101,0.2108559498956158,-9.032974000000005,0.9463529335068224,-0.0894353861386138,False,False,True,False,False,False,1,-1,-12.828114,-63.375107
0xa2d19aa61aBaEA236c26623933cA42C0072a62C2,0.6784519827998089,25.260583679407542,52870.401641,2093,4.682326621923937,2697.897537,0.6512420847919301,1.289009812231247,0.8118811881188119,29.267116383663367,35471.745057,1212,2.7114093959731544,2931.277163,0.752354984606955,2.4185455140264023,False,False,True,False,False,False,2,-1,40.445774,37.93932
0x0e84796655086fdAf6D5621d9D7BF37ccf5BD31c,0.3108504398826979,999.550420914956,340846.693532,341,6.959183673469388,-3002.419289999991,0.5002327493408264,-8.804748651026367,0.2758620689655172,52.12885180689656,7558.683512,145,2.959183673469388,-1538.2230000000002,0.27270310325791,-10.60843448275862,False,False,True,False,False,False,5,-1,7.8422556,35.34563
0xc4592f60ca12322212e59963d98a0FDEe8317b3f,0.5182481751824818,534.5079490474452,146455.178039,274,6.85,39826.963491,0.5602922633676228,145.3538813540146,0.6419753086419753,418.943682037037,33934.438245,81,2.025,23444.365735,0.4119579040880558,289.4366140123457,False,False,True,False,False,False,5,-1,62.13601,-4.521508
0xbD95Ce4F49090d566EF677759f655C59D4C2e333,0.7174942906215201,47.39828217165884,2511303.184301,52983,946.125,-44584.807217,0.5155897533029775,-0.8414926904290055,0.7893643914770675,86.07300884222644,1906689.291873,22152,395.57142857142856,-6757.812852000004,0.7881734927853686,-0.305065585590466,True,False,False,False,False,False,2,-1,19.35081,65.12596
0x7cc3DCf4597d4d32cfacEFD30f49D8DAf82ACD76,0.5683060109289617,56.1610866010929,10277.478848,183,0.4919354838709677,-35.29578300000004,0.5155037464472291,-0.1928731311475411,0.5894736842105263,54.33309555789474,5161.644078,95,0.2553763440860215,49.349375000000045,0.6043244215380594,0.5194671052631583,False,False,True,False,False,False,5,1,9.104201,-8.576513
0x617eb137C5f1A445d9a15ef1aC7A75D61BA28Cb2,0.4504950495049505,10.909282425742571,2203.67505,202,11.882352941176473,117.870432,0.5461525198095794,0.5835169900990099,0.550561797752809,4.362483685393259,388.261048,89,5.235294117647059,178.238152,0.4357561931519191,2.0026758651685395,False,False,True,False,False,False,4,1,-17.917313,-5.1288486
0x5dd2ADa52e799Bb9e7c5dfeb5cEAF77886A00148,0.9112426035502958,13.624689207100593,2302.5724760000003,169,0.3542976939203354,-0.8094559999999447,0.6676211377772026,-0.0047896804733724,0.9454545454545454,11.58993061818182,1274.892368,110,0.230607966457023,-0.1695639999999963,0.9422724750727224,-0.0015414909090908,False,False,True,False,False,False,3,1,14.290382,-64.32083
0x70E54a17B5f42145eE44a1cd3281E8784d90B0d3,0.337719298245614,21.39936134649123,4879.054387,228,76.0,1011.6811269999998,0.1888486010931266,4.437197925438595,0.1081081081081081,15.758943945945946,2332.323704,148,49.333333333333336,1183.834346,0.1446540957942011,7.998880716216217,False,False,True,False,False,False,0,-1,-14.364009,41.48335
0xf42F4A4211D058CD109d503cf13f7bcdFc82A6a7,0.5952290559352063,70.86037765578334,1119877.408472,15804,28.68239564428312,43689.71469,0.5292613964551697,2.7644719495064543,0.6256696428571429,71.37449513448661,639515.476405,8960,16.261343012704174,45480.499785,0.5716652455689907,5.07594863671875,False,False,True,False,False,False,2,-1,22.818474,57.92782
0x397F1eF6b28194fE1EbdC58ee055D97f68b0d7B5,0.3942307692307692,14.43814848076923,3003.134884,208,29.714285714285715,13.7446299999999,0.4830218967134586,0.0660799519230764,0.3870967741935484,19.255559217741936,2387.689343,124,17.714285714285715,11.950321999999934,0.4217382548080099,0.0963735645161285,False,False,True,False,False,False,4,1,-41.564507,17.63866
0xae2a99372aEee85b18c178e254C5eaBD29ae8D47,0.3875968992248062,980.8546660232558,126530.251917,129,11.727272727272728,-7040.5344000000005,0.4871120287660428,-54.57778604651163,0.3854166666666667,902.2267887291669,86613.771718,96,8.727272727272727,7035.227032,0.483931788664068,73.28361491666666,True,False,False,False,False,False,5,-1,50.241962,9.067777
0x12eC6d71325aFaC2b4d25B3De94185E2C48d41ae,0.5362877328195247,454.6846095157354,707943.937016,1557,3.5711009174311927,23615.8912,0.5353301359287468,15.167560179833014,0.5929515418502203,213.51853029779733,242343.531888,1135,2.603211009174312,15340.84144,0.5066686145803913,13.516159859030838,False,False,True,False,False,False,2,-1,27.916166,52.809483
