trader,win_rate,avg_trade_size,total_trade_volume,total_trade_number,frequency,net_gains_loss,avg_odds,tsne_1,tsne_2,kmeans_cluster,hdbscan_cluster
0xA9E7c1293cD80f791147b0Bcbd1A695709D7376B,0.4821428571428571,8.800401785714286,985.645,112,5.090909090909091,-1.6723268900000017,0.5779017857142856,6.566869,13.674665,17,10
0x43AA1Fa1a8F715d9EDb9b1e4c4c2E0DDD43B36D2,0.421875,35.2696933828125,4514.520753,128,0.3575418994413408,5.130407325524957,0.5231562495479009,-4.313618,11.690147,14,-1
0xf60fa18B078A8e1D3788241fa28beC4049E284e4,0.4827586206896552,17.725536551724137,2570.2028,145,1.0357142857142858,-14.692077886134346,0.5997073391573445,7.166718,15.288705,17,10
0x1A519E2D89379f113CEB65C9AAFDc01A79C71279,0.287037037037037,55.7691655925926,6023.0698840000005,108,0.4390243902439024,265.0411290892185,0.6208339972279278,-9.533661,22.05519,7,3
0x9EA67001924205f1D5D220bd08E34cA8047Ae488,0.725,7.525007843749999,1204.001255,160,7.272727272727272,84.29071287083772,0.5526686796105342,10.005012,-19.618536,18,-1
0x4EE4deD4239553C6fa8063FEeD5a37e97406b575,0.5938958707360862,20.238116155116696,56363.153492,2785,23.803418803418804,2489.7270264069616,0.4989609796277142,9.472457,-11.812321,18,-1
0xd013e2D395FB25FD255f7551F799FCF6D1006454,0.5714285714285714,11.024768351648351,1003.25392,91,2.935483870967742,6.070063879999991,0.6157802197802198,13.902552,14.679235,17,-1
0xE597CFD8DDDb8DDBbd1cb2D2492215EB2396077C,0.625615763546798,141.41656055172413,28707.561792,203,2.2065217391304346,-1081.516948589203,0.3241369488310148,1.2272192,-23.877907,0,-1
0xa9A3ec11f8205eB99A542F1e01fEc335Bb0d022c,0.423728813559322,120.8117909322034,14255.79133,118,0.3480825958702065,-194.81421214501924,0.5548892867690092,-2.9910598,14.820031,17,-1
0xc038ef49e55817a37704159bA955B258357cF608,0.4468085106382978,12.564074468085105,1181.023,94,7.833333333333333,-4.074675000000006,0.5088617021276596,-1.422045,8.281441,6,10
0xa31aC1B203775a6A7bd0caE732FDB3542f3792CA,0.4545454545454545,9.853431818181818,867.102,88,9.77777777777778,2.119485846394436,0.5192748926767676,-0.14606123,8.55327,6,10
0x4c9CE7f9F4281d8F8FdD63B85A2Ff186fc4Ba538,0.4647887323943662,14.199214788732393,2016.2885,142,6.454545454545454,-3.115191500000005,0.4962323943661972,-1.1298932,6.183417,6,10
0xc0874539C0753CddB287Ac68Da5Baf5cc59Cfc64,0.5217391304347826,3.9918695507246382,1101.755996,276,1.3142857142857145,-0.6952203699519482,0.5883115933455064,11.282107,13.603884,17,10
0x2cE01bE3d42903940F87f575Cdd8fDFF93Ea26a3,0.5375886524822695,20.989284035460997,14797.445245,705,2.808764940239044,162.19145699049085,0.5000058869307117,6.6336036,-6.878565,6,10
0x1962d0832706A28E2988a4Ec5B5a99CE27699861,0.4565217391304347,9.013985,1658.57324,184,8.0,-17.351463679999984,0.5020760869565217,-1.2643698,7.1558375,6,10
0xacAa5344B35EF547f44165d05472Cc7C7C702De4,0.5922330097087378,82.82891352427184,17062.756186,206,0.7984496124031008,92.70681435546015,0.2643106724193841,0.14627244,-25.782845,0,-1
0xFac8e536d260c861474Ee77eD5Fc4B0ECd213924,0.4797297297297297,10.34906027027027,1531.66092,148,8.222222222222221,-1.905071000000015,0.5626013513513514,5.569044,11.961835,17,10
0xf3054231b66e5f0073B7538041a01fD6000c2CA7,0.4976303317535545,146.28105927014218,30865.303506,211,0.2754569190600522,-63.02994113499396,0.4283402325238607,-3.5262997,-11.157502,6,-1
0xCcdac3c7b285BB9402bEE9e0E58Fe76480aF4937,0.486784140969163,253.8150775154185,115232.045192,454,1.4412698412698413,14445.33097832544,0.4851415480744359,-8.770471,-11.3084755,6,-1
0x779152A3D55eC503047C390F5192d2f46B275e83,0.5785714285714286,18.708628728571423,2619.208022,140,2.413793103448276,170.4798014323406,0.3777040450152845,-1.8549819,-22.304106,0,5
0x385b75A2E79AF51B1278DaD175b21656982E5E2E,0.3129770992366412,8.2863833129771,1085.516214,131,0.3679775280898876,26.372446491655385,0.3814427068169154,-12.180743,12.360923,14,-1
0x8f92aA0f0d5babc60D08e4014eC4B6a81b3e4529,0.5257731958762887,13.58136082474227,1317.392,97,19.4,10.178173000000005,0.4641134020618556,4.328581,-6.984217,6,10
0x108C8Bdb104236BC3d4e366185640F9b0507c652,0.4970760233918128,16.80031134502924,2872.85324,171,28.5,8.30743778893981,0.5136571784680557,5.8026285,1.9089203,6,10
0x496b42c25a4e4bd7d3dC7dEed88c76CCD21c1C57,0.3885407341092211,85.26065165085049,95236.147894,1117,3.799319727891157,-4263.194445741176,0.5466158806320988,-4.761803,15.829782,14,-1
0x53E7700D5f6bAcEE105dF696035d83D74D329a6F,0.6234971249346576,186.66340909997388,1428348.406433,7652,24.763754045307444,172040.6380918267,0.4218488900987494,-15.171783,-14.258098,13,-1
0xE2F1335d6C7AE78DEbf7EA47d52Dd23750Baa864,0.4482758620689655,12.195384275862068,1414.664576,116,16.571428571428573,3.649884000000012,0.5394224126417574,0.97934574,10.177388,17,10
0xC56a374553910686f3F2F6F454c710Bae3579656,0.896,6.051157519999999,756.39469,125,1.3020833333333333,130.01829741470718,0.3620248866820288,6.8456845,-25.67343,12,-1
0x7e6B7f4782f2719588C5bd318bDa71c2F950FA01,0.4615384615384615,9.49102564102564,740.3,78,7.090909090909091,0.0437677399999988,0.5726538461538462,4.4025273,13.643478,17,10
0xD80eD1bacea98171CE72E52cb68EE9c16b1b8310,0.4651162790697674,27.81299658914729,3587.87656,129,0.3706896551724138,117.38409478975171,0.3255554790677286,-5.318626,-25.518782,0,-1
0x0Be309518F6F76F9087fA121743709BC38A8b664,0.4491978609625668,14.820366855614973,2771.408602,187,18.7,72.07651651735269,0.5461476146419653,1.383897,10.888307,17,10
0x4F32787FdA9bA7247625b671FB79B02Cf974D2B3,0.4691358024691358,10.642172839506172,862.016,81,13.5,-8.624057999999998,0.432679012345679,-7.5977836,-20.633554,6,-1
0x3AD99F9E931343e34ae534e5dc321258881a812a,0.52,11.77423,1177.423,100,16.666666666666668,-3.3781989032257997,0.5155964516129032,7.4689813,1.7877913,6,10
0x37cd327099A80ee6acbc656C582a520FBeD37B7E,0.5803571428571429,420.9117830625,47142.119703,112,1.2043010752688172,954.9500769910233,0.3270760809165648,-9.586764,-14.86141,0,-1
0x548187a38923733Cb95b1046e85242d1cA62461c,0.868560105680317,5.905552558454426,17882.013147,3028,32.212765957446805,168.07791059000013,0.0684193158935337,4.518861,-28.524769,12,-1
0xd99Fc2198a5277029421d717b9F2f08c203d41C8,0.5471698113207547,26.479037735849055,1403.389,53,10.6,5.659544999999981,0.5806037735849057,13.254485,12.798657,17,-1
0x265392Ce79155eD752441b980494cD197728D0F4,0.8795180722891566,699.9191395722892,116186.577169,166,0.4742857142857143,-2597.026695982385,0.3384870336064648,-12.521414,-15.096521,12,-1
0xEc4E9362ad0d68c2a8B19d9F7EfF3De2710Ca44F,0.5419354838709678,56.67376713548387,8784.433906,155,2.421875,-399.2458956929382,0.4543083581588067,1.1609164,-9.321458,6,-1
0xfddc1591e2C089868181fBD8310893719A578a1C,0.551948051948052,10.133195844155845,1560.51216,154,1.0266666666666666,48.90665406999999,0.6180334140604293,13.152672,15.005558,17,-1
0xA77CEC34360247F199725Af9Ec424C1AA1d6CB14,0.5967741935483871,19.42186818346774,9633.246619,496,2.624338624338624,1128.289053610879,0.4669246449245795,6.100301,-13.940357,18,8
0x4e358Ab9111Bf313785F8D7729c4bb21eF43BE9e,0.5,29.097245401041665,5586.671117,192,0.7084870848708487,0.9364985555270424,0.5154687497312224,4.7736173,2.9580195,6,10
0x7f363E72A9c3338c6f968b3015657DaB146Dc24e,0.4803149606299212,24.26840700787401,3082.08769,127,15.875,-7.654003000000012,0.3666535433070866,-5.8290954,-23.8998,0,-1
0xd782Bd4b436103571A5977DD14CB93C84c5E9aCF,0.5263157894736842,24.64461466165413,3277.73375,133,44.333333333333336,-4.334688250000018,0.5656616541353384,12.098217,10.792872,17,-1
0x7D53ef5F9EEeC49C9252f4d12a928d1581dd6A23,0.5303867403314917,6.008038674033148,1087.455,181,1.4958677685950412,8.112084195999998,0.535696132596685,10.434867,5.8718944,6,10
0xBf2cFD6F7b8195842190450DfC5497ddd4F4383c,0.5196078431372549,6.224058068627451,634.853923,102,0.8947368421052632,2.4295472900000026,0.5406568631523071,9.57817,6.4582324,6,10
0x8D7Ff19F0247DFE83B8b192dc29D778D3b52Cec9,0.5034965034965035,8.199502648018647,3517.586636,429,2.9383561643835616,-9.127671767534917,0.5314899671189028,7.3138223,5.7955737,6,10
0x1Deb239E55D58da08E07dF7C594a056548fA46C8,0.5048543689320388,16.90298885436893,1741.007852,103,0.2423529411764705,-19.27755257953598,0.3953009690307345,-5.109426,-22.38871,0,5
0xC765603dBfc968d047a281E944e55ef5a576D950,0.4691011235955056,5.339836873595505,1900.981927,356,2.848,-10.259002958507004,0.5597331460674156,4.1739345,11.833393,17,10
0x0A720b4dc993Dd66c012B3749fE3ac79089Acf07,0.4438775510204081,5.442838841836735,1066.796413,196,1.7657657657657655,-0.6477044686280021,0.533030612244898,0.16040075,9.910319,6,10
0x784F99b11928B6553F8929c7d57Eb14e33e568F9,0.6971830985915493,30.72886190140845,4363.49839,142,2.491228070175439,158.15350033429272,0.3869526649850652,5.4750113,-22.405384,18,-1
0xD4983602B5866bDf4a08B8D789732479dE0550A2,0.5034013605442177,14.0711126122449,2068.453554,147,1.2049180327868851,-3.10109422706366,0.5803945533769209,9.689507,13.201992,17,10
0x237Bf9eC591606B426c3673439F213Adcf059099,0.4943820224719101,6.632753142322097,1770.945089,267,2.282051282051282,-12.55672967395152,0.5680074877259104,7.4781127,11.896776,17,10
0xd3B1fB551faCA9D936934f91C733d6939298E302,0.5952380952380952,10.56044515873016,1330.61609,126,0.4719101123595505,52.773839099999975,0.0715555555555555,0.0994909,-29.434128,11,-1
0xDc6fccc0061240500766987D625c29dadB16F057,0.5562130177514792,57.23806826627219,9673.233537,169,14.083333333333334,59.90272489221263,0.4155882877595883,-2.6093564,-20.967297,0,5
0xDf412CA06D7B7AaB6DFF58253B30264E52cAd642,0.5,5.250756866071429,588.084769,112,0.991150442477876,2.973652051167981,0.5053593751390076,4.2551603,1.353583,6,10
0x53b6Ea0E793e2A9AEE9e0AC87028a1d41B022A93,0.4803149606299212,6.223762787401575,790.417874,127,1.165137614678899,-7.1721673203040135,0.5453937005790945,4.392024,10.120405,17,10
0x591aE7b0dBe0895cc40513A1915067dD3af33f78,0.4666666666666667,7.88884578,1183.326867,150,0.8620689655172413,-32.72909321832801,0.4954,-1.0730603,5.5850625,6,10
0xca45Ed96F75903f0dfb7bba638bdB0A9e01b0e2f,0.4823008849557522,6.189273553097345,1398.775823,226,1.751937984496124,1.191780586152975,0.5519601769911505,5.1187696,10.727253,17,10
0xcc5ff06FC6B9D634BE1eAfbF729191DeBf839766,0.5030674846625767,16.361668754601226,2666.952007,163,0.7581395348837209,17.499580050223727,0.407595086581571,-5.35725,-21.793306,0,5
0x30FDe8547d34Bb934D389362Bd3e5B1D90ec6086,0.5106382978723404,6.206288340425532,1458.47776,235,2.3267326732673266,-1.0850796400000222,0.4986404255319149,4.719505,0.19365472,6,10
0x4C3B4532520C69f2A1c24ff631Bc9C4E264Fdc63,0.6387096774193548,26.20718123870968,4062.113092,155,0.640495867768595,698.4578532578194,0.4837753305762881,6.6208606,-17.04071,18,8
0x9E3b0bAD7c6CfBe1DAd7CC1b623bA30195907A52,0.4615384615384615,7.1703202884615385,745.71331,104,0.9904761904761904,-29.381802543191853,0.5848173039390928,4.7649717,14.750064,17,10
0x3e6d20dcf4197afc22a4fbc6E39d88F2A7d923c3,0.5483870967741935,6.500896556451613,806.111173,124,1.24,-0.9379276719130069,0.5946290322580645,13.127569,13.882939,17,-1
0xab7DF318FeF9f9168f26e8c1ebb6cdf943cbA14e,0.5504587155963303,78.37911104587155,8543.323104,109,6.055555555555555,-2050.213504019788,0.3482131142787439,-1.7769363,-23.85966,0,-1
0x66a2D554004e4Fc7E564f861FB93BFf85179eea2,0.5555555555555556,4.918622568627451,752.549253,153,2.095890410958904,6.945270491525126,0.5201960758317847,7.860224,-9.627352,6,10
0x3273eeF0269b70fA054eB466E219820bA8772abE,0.5181818181818182,3.228359790909091,355.119577,110,0.7142857142857143,4.233912995489063,0.47395857582362,4.4858775,-5.8634477,6,10
0xCbEcC974538D439E11F94903864428B641a64896,0.46,11.39476191,1139.476191,100,0.6410256410256411,3.387706564033489,0.5428999903715771,2.1523044,10.063173,17,10
0x5D6a8F97c830aD89c305687ee04042689F8C020e,0.4102564102564102,6.384730121794871,996.017899,156,1.1142857142857143,55.86694949614401,0.4529679487179487,-8.230153,10.366886,14,10
0x79e172F801C098bD7329e7e3D9CC9B465953C15F,0.5047619047619047,8.790771885714285,923.031048,105,0.7446808510638298,93.28825959799455,0.5611566306730761,8.58525,10.593062,17,10
0x3f862AA7180c8c46F80fe06537a88E0A64e90fa0,0.6916932907348243,674.0342197220448,421945.421546,626,156.5,60842.0977815032,0.5729382832950187,-12.63435,-12.980457,15,-1
0xe513991CfFdb26E90E2b844cC7A1966791cab7Fc,0.6243093922651933,76.6834013922652,13879.695652,181,1.046242774566474,3100.4027248535567,0.4693252415907903,4.6679535,-16.239225,18,-1
0xd87c73E5eA9441F4791d1A33359A68463f3b742F,0.2530864197530864,92.7273341419753,15021.828131,162,1.218045112781955,-109.57421374108844,0.6540985861869855,-10.860908,23.252237,7,3
0xDC8dF647a00DfFd383Cb6ECa6F9AebEeC97fB32a,0.5203488372093024,75.22965375872093,25879.000893,344,1.921787709497207,382.8027118764147,0.5578216930380382,-8.846256,-1.5540608,17,-1
0x222E757be8e912D1D3d78fed91E461BDd45C79A0,0.3,2959.753523557576,976718.662774,330,47.142857142857146,6265.483928970548,0.7288738523895651,-18.081362,-8.791042,8,-1
0xef5c1bA1aEaa57074A588852FD23709B16808DfD,0.7717391304347826,359.5343862038044,132308.654123,368,1.5593220338983051,27109.472719871625,0.5004622117879675,-11.620375,-13.601304,18,-1
0x4bc107938CFF194cf84042153d565e4b2FA9C61D,0.4838160136286201,43.58296286201022,25583.1992,587,2.1345454545454547,-37.36855840000014,0.5273356047700171,4.3574266,6.4258213,6,10
0xA6971421da60Ac09f68cb6332146849715Ab389D,0.4716981132075472,34.689618,5515.649262,159,1.382608695652174,28.824293762869,0.4316540870165473,-7.115673,-20.476852,6,-1
0x581e2E2df765a26619004252cE8E8CC3698069A1,0.4675324675324675,7.881315399350649,2427.445143,308,1.7701149425287357,2.207819323504104,0.5224168812043362,1.2671108,7.9848094,6,10
0x2b22C9935565b01e636556e299Ea1F39949E5b8E,0.4692556634304207,8.966045673139158,2770.508113,309,1.7758620689655171,1.8492779437159756,0.5235760475883344,1.5171227,7.587523,6,10
0x5f12b1F23cd62E7166059304639b374Ee80BB5f3,0.5132743362831859,1.42419696460177,321.868514,226,2.539325842696629,0.6627017294391659,0.5044995437872614,5.509716,0.68755174,6,10
0x083d788170D0B2108115633646deFa25ea4818B0,0.5412844036697247,43.324174587155966,4722.33503,109,0.5069767441860465,-130.18142363446972,0.4081589017482409,-3.3245966,-21.280968,0,5
0xFB5A0CA2fbE65cC820Ec81Ed1f66B224283e3A8E,0.7368421052631579,50.90174494736842,6769.932078,133,0.9568345323741008,269.610764926979,0.4221554130037365,7.0528803,-22.408447,18,-1
0x024c8cc47c99093641400Bcc9661AFF6a9A68332,0.4145383104125736,8.488611392927307,4320.703199,509,31.8125,-126.73545970327028,0.5946936603746734,2.5136554,16.589485,17,-1
0x20d1f14E5DB476b6f0eea0ae568b26C3953ABF0C,0.6786885245901639,10.086743272131148,3076.456698,305,2.132867132867133,154.66355973197935,0.4276087842820143,6.1539493,-21.09565,18,4
0xbA14B940B133Bff29E66910C8d19831Ae669f1DD,0.7794117647058824,4.313063698529412,586.576663,136,2.2295081967213117,44.12629332654147,0.1665442425415581,4.2556505,-27.347166,12,-1
0x52bAEc5adD0fBC93f322F8393460078cA3bF0ab8,0.1325301204819277,11.12015038554217,1845.944964,166,1.66,51.753014792339386,0.549337336976873,-14.53861,23.22575,7,2
0x544421013d3B47A3061E909df02EC5D32B64E50a,0.4752475247524752,142.26734036633664,14369.001377,101,0.6158536585365854,-14.37852298146107,0.475712869146251,-6.5215654,-4.4975734,6,9
0x4E31804A6b4E4fce296E51AD21db110f2A5b8796,0.4653465346534653,114.05896132673269,11519.955094,101,0.6644736842105263,-349.42971703066985,0.5016336556991728,-5.487571,-3.5643473,6,9
0x9355f4dEAbeeA63AFf97a31859c721AA3128B567,0.5145631067961165,218.46029120388351,22501.409994,103,0.5722222222222222,-12.937697169074193,0.5011446854816058,-7.4060345,-8.029479,6,-1
0xF48fEb0a9473364F3A3c89a85f3F361582fEE2e6,0.4793388429752066,99.80328595867768,12076.197601,121,1.198019801980198,13.178967511133411,0.4960413161860714,-4.8135557,-4.3819923,6,9
0xe509bfF1B9Ed088bbCDc2c798653DcF919d63055,0.4915254237288136,94.19496416949151,11115.005772,118,1.18,12.150359034446163,0.508338976584571,-3.6313097,-4.4245977,6,9
0x79349aC10371Cb59cB8Db6271de630413F24B14F,0.4915254237288136,93.91327780508476,11081.766781,118,1.156862745098039,11.766623758070011,0.4917966101694915,-4.3201632,-5.537668,6,9
0x211600EBBCC158f248251430a49d9D3Cc36d299F,0.4727272727272727,5.922925527272727,651.521808,110,0.9649122807017544,21.268306028882407,0.2384545395402861,-3.228743,-27.528484,0,-1
0xe80E62B939F5921cB46ece054a54683d411c5314,0.4875621890547263,44.82577104477612,9009.97998,201,0.966346153846154,-45.199255167344056,0.4671396597014925,-5.797231,-16.60885,6,10
0xF61B17fB7A1fB980112F766692E638E6cFC67Cb2,0.5687022900763359,21.88381201526718,5733.558748,262,1.8450704225352117,202.6470322538404,0.281089550602137,-1.0748088,-25.939592,0,-1
0xeB87Aa778CcCA44dc8938Cf78b0230Fc3C5e250e,0.3490196078431372,17.035019466666668,4343.929964,255,2.897727272727273,1.5925755055065047,0.4983343739808433,-8.873459,14.986971,14,7
0x93683078e4bFBb1dE444F2280D115344b38491ba,0.3529411764705882,91.98677264705884,9382.65081,102,102.0,140.67127613000005,0.9836470588235297,0.4178455,30.056807,9,0
0xb05ABe710b532978eCC9801724AF9e29D3e42D38,0.4375,4.881910339285715,546.773958,112,8.0,-2.816023837996992,0.8357857053839107,1.7691511,28.335405,9,0
0xe2Ce3f983F20E3682cAe5e408DD5a1bf8482dC60,0.3620689655172414,3.623898163793104,840.744374,232,2.5494505494505493,-12.460786655750388,0.3953520572337682,-11.127647,11.25394,14,-1
0x2Ac01f1a6ed64307Ef568fB8C1AEAb3baBEEf613,0.396,4.436577548,1109.144387,250,2.7777777777777777,35.730169215085084,0.4135922659330963,-9.972404,10.58094,14,-1
0x1726DE3FFE9B2d2408ee97D7cEfBeDbeAb50490b,0.4563106796116505,3.9346668932038833,405.27069,103,1.2261904761904765,-44.04952755877106,0.4720808863012035,-3.2361915,5.775039,6,10
0x4642726da06A301085755A5F39F84799C91946De,0.4526315789473684,324.11451791578946,61581.758404,190,1.4615384615384617,-4629.406744235655,0.6399631546673528,-13.513165,-4.8182716,1,-1
0x0CAb1E0A4322c954f7DA70aA5616dD3fde276c35,0.44,137.09583509,13709.583509,100,0.7575757575757576,-166.70029634882584,0.4963699923377095,-6.4052987,-2.8727078,6,9
0x580F830c367D86e3CB4CaCAB27b523D69d021461,0.2222222222222222,22.52019162121212,4458.997941,198,0.9658536585365852,45.62083343594758,0.5234972385531702,-13.377684,20.491865,7,-1
0xAFc7a52B427d4c8dfC44e3447E7b6Ac2A5777543,0.5061224489795918,5.682166081632653,1392.13069,245,3.1818181818181817,30.76864966045916,0.4968242930779127,4.088708,0.23873715,6,10
0x5E773acdFD6Cbe283009C33BE29c56eA446f503B,0.4622641509433962,132.87745161320754,14085.009871,106,0.8548387096774194,37.97852062430329,0.4854245232062997,-6.3271184,-3.7364478,6,9
0xd6fb463EBE042069ff6451560c3D3C9aA0c90c67,0.5483870967741935,4.562071129032258,1838.514665,403,1.55,65.2302034519825,0.3782779985996661,-3.1280015,-22.65633,0,5
0xf67ae2dC8353b15F7a99D9f1354F7f1fE41b0D4C,0.512,6.0851749040000005,760.646863,125,4.166666666666667,-27.88133480454477,0.5398194358867293,8.650454,6.5429077,6,10
0xfC6c4520e5Af69b68eeeF1cbcaF6E02118Dd81c8,0.4807692307692308,82.91106441025642,12934.126048,156,52.0,-608.4633551860225,0.4420297261801623,-6.2035837,-19.027918,6,-1
0xDf0E237683Df2E36bDB58D237E6eaC66827A8b91,0.4785714285714286,7.4675891071428575,1045.462475,140,3.888888888888889,-0.8694133508097476,0.4931402072011983,-0.16728015,4.16035,6,10
0x270ab62B5015c8DC05F6C5a99FcdC5637B9Dff08,0.5115089514066496,23.900756260869564,9345.195698,391,2.005128205128205,-163.60987812360906,0.3046454245407055,-3.3456116,-25.619646,0,-1
0x8BC0E578F34944a027313279b9F4eaCd60F7243D,0.5,7.47170447761194,1001.2084,134,5.153846153846154,-36.05488913997114,0.5273542891133497,6.451277,4.510383,6,10
0x4eF9E5893D9FFf9De2eA02C592A032AE0AA99a62,0.5,3.108785076923077,323.313648,104,3.466666666666667,0.3331477393760088,0.5095769230769231,4.6492157,1.8836366,6,10
0x846d079B7F9a663725EbC542cC1787919285685A,0.494661921708185,1.6646575231316725,467.768764,281,3.697368421052632,-12.795161087578986,0.5006206464386121,3.3292556,1.5212567,6,10
0xA742bF88a95a412a50D48F8770eaed68c3f5f122,0.5,90.1348660677966,10635.914196,118,4.214285714285714,12.052562331821568,0.4918389771555143,-3.4815924,-5.906083,6,9
0xD9b9B122230efd8C81aE14f29B44703d0C72C9eE,0.4913793103448275,98.8678663362069,11468.672495,116,4.0,12.971338809889073,0.5000517201395206,-4.294346,-4.9096694,6,9
0xb8c9cff80f7EEe0da3fd10eFe5EBD922B6749A89,0.4915254237288136,89.36323228813559,10544.86141,118,4.068965517241379,10.817276011732934,0.4917118548763617,-3.8526616,-5.3042607,6,9
0xDC6CF77474779590C8C1f7A51C7E6103dfD66a61,0.5396825396825397,92.87058514285714,11701.693728,126,4.2,11.598397553390576,0.4607618973910158,-0.46591952,-8.7945175,6,-1
0xD42d15396DE0225EA178F73b322C308B091Fae04,0.4833333333333333,85.505530225,10260.663627,120,4.285714285714286,13.031434129973588,0.5081499909620942,-3.9469862,-3.92943,6,9
0x016A16C41a23aafD17E260afc4236220a432f8E7,0.253012048192771,13.449128174698794,2232.555277,166,0.9595375722543352,51.45616609357657,0.5017650280318977,-12.92456,19.284115,14,-1
0x4F726A55D769F08b89B48fC59Bf4aAB3e0e9D962,0.7047619047619048,28.137657142857144,5908.908,210,5.0,22.841043743589683,0.4872579975579976,8.319383,-19.747433,18,-1
0x098bF53b84405c892da6456F7E70614E88672928,0.4732142857142857,87.41756170982144,19581.533823,224,18.666666666666668,18.41637973751551,0.9123393037023496,1.7349571,29.016804,9,0
0xf797c22288fac0e129aCE2041a08DB6f72332C19,0.5449438202247191,1.3348010112359552,237.59458,178,2.225,9.870653260000005,0.165191011235955,-1.0436505,-28.32026,11,-1
0xA5efe858315898e3d25edE6e74393354AD5D83f5,0.4954954954954955,7.920396,879.163956,111,15.857142857142858,10.4726464672482,0.4925014716108117,2.9950285,0.5722175,6,10
0xD5596662C6FAaecA79A9889f7F5E157A9C1a0a8F,0.3101694915254237,9.86292793220339,5819.12748,590,98.33333333333331,69.55702966000001,0.099264406779661,-3.109382,-30.973927,11,-1
0x42F16D2E42eB1031Bf11286DD96A5cdF31A03fBC,0.4,55.80037888695652,6417.043572,115,38.333333333333336,-23.13547380768488,0.9805304110705152,1.1745746,29.72954,9,0
0x8217E50086470Cd57f0c87D3791a76e7b7744B89,0.4,54.18752824137931,15714.38319,290,145.0,-72.55221097345971,0.9861172361845092,2.0297005,30.578012,9,0
0xD6b8b6C60D813557175197D911E46Fdd602e34a9,0.3317230273752012,4.461278582930757,2770.454,621,155.25,39.73766500000003,0.0495104669887278,-2.8148289,-31.006542,11,-1
0x294E9977e0E1bbad792B096c91FcF1f237A9eFef,0.5041322314049587,27.65935249586777,3346.781652,121,121.0,3.5949655870480024,0.5040413223140495,11.071931,-2.3821266,6,6
0x38Ec2aB1d6482F35acCf4bCEaeC1b5D9Aa422AD1,0.3978494623655914,55.1369419390681,15383.206801,279,139.5,-233.0405026688995,0.9472401336397208,1.6776521,30.076433,9,0
0xB6d4FC907DC5f553215114481E738c4A5E4C3aca,0.5,23.038134949074077,4976.237149,216,36.0,6.231937952430035,0.5,5.4054713,-1.1643987,6,10
0xB309955BE376d38626312090D77ec41CDb8B5425,0.4967741935483871,13.28687353548387,2059.465398,155,5.0,46.33760034785076,0.5204008786868988,5.3808928,3.7482932,6,10
0xB456B5cD8e8cff69f75c274d3aEB7D3aB4dA3ec8,0.5,27.024904015957446,5080.681955,188,31.33333333333333,6.652403758717939,0.5,4.763775,-1.1463137,6,10
0x9cAa106381aC39Cc04e090d7A8345302C38B46F4,0.5,10.41592217878788,3437.254319,330,47.142857142857146,20.884301349435,0.4948818181821912,6.2423186,-1.5652074,6,10
0xDA7Dc2C1e1F94462Afab3A2c4fA6d3B663677F41,0.6820809248554913,4.801322832369943,3322.5154,692,230.66666666666663,-710.0664076596441,0.0577112047153994,1.6958349,-29.349422,11,-1
0x4A6A35a1d442C95C858D7C63060326CdF05aFE32,0.5060240963855421,19.479215273092368,4850.324603,249,27.666666666666668,5.299213691443524,0.505916186794102,5.790971,-0.35156912,6,10
0x3e335aa53A69AB1142af01b9455b3535c264aDCA,0.5,30.12909525,3615.49143,120,120.0,4.072542602102039,0.5,11.210057,-1.8844595,6,6
0xe8A83220E9Ce8E22a92a6a8913Fc68D863422B9b,0.5297619047619048,25.76323738095238,4328.22388,168,84.0,4.463159679999986,0.5125535714285714,9.290369,-2.7757962,6,-1
0x76F332c2B2a34614a0156C0Af28E71D2Df6f6453,0.3481953290870488,85.75684271762208,40391.47292,471,235.5,462.32792044000007,0.9848768577494692,1.3960557,31.324556,9,0
0x2e6C5d6Ca29C3a8537C55cC3EfB4e92e928363EE,0.3339882121807465,88.77684186640472,45187.41251,509,254.5,-192.71563886999985,0.9827151277013751,0.3122994,31.542131,9,0
0x65816811Ef3974F100d01dB8bb511b0f3ffe9d27,0.3333333333333333,89.95024524950101,45065.07287,501,501.0,-223.64614389,0.981245508982036,1.3115529,32.65475,9,0
0xF1C4f57411dDbE2a13BecC0cde34B9383C2cb2F5,0.5,29.47714855232558,5070.069551,172,34.4,5.261968759491988,0.5,4.945435,-1.7721276,6,10
0xdd9DaB6F8e9B5c97D398241429840cE0e0F139e5,0.5038167938931297,6.119809160305344,1603.39,262,20.153846153846157,1.439945000000019,0.562324427480916,9.081425,10.947633,17,10
0xc26fE39a60f259Ecb49aC93d15327443F1a3fF7A,0.5041322314049587,31.16013014049587,3770.375747,121,121.0,4.326186372087018,0.5122727272727272,11.000271,-2.7050242,6,6
0x1f4AA617335fEc3E80A9DdFA94b5437343D797aa,0.5,31.734197166666668,3808.10366,120,120.0,4.28829035918,0.5,11.164239,-1.5310607,6,6
0x40cF5eDb81CC9b2F2FEA64beE6a384425A60A057,0.3980099502487562,5.21845776119403,1048.91001,201,6.483870967741935,-311.160654,0.017865671641791,-2.0248559,-30.872738,11,-1
0xbcF66700B3beCb03F07B9dBdb59e139db883bAf1,0.3529411764705882,74.48166,15194.25864,204,204.0,-61.65855850000001,0.981671568627451,1.0811069,30.819086,9,0
